tree_id	accession	is_exact_gps_coordinate	lat	lng	tg_pid	title	year	authors	species	num_sequences	num_genotypes	num_phenotypes	icon_name
TGDR021-112518	TGDR021	true	17.58325	98.81955556	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2114	TGDR001	true	46.533	-122.483	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-2063	TGDR001	true	46.150	-123.200	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-13027	TGDR005	true	-22.63111	-47.69056	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2345	TGDR001	true	47.200	-121.933	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-2243	TGDR001	true	47.117	-122.117	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112366	TGDR021	true	18.63413889	99.89791667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112179	TGDR021	true	15.65516667	101.0218333	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2283	TGDR001	true	48.533	-121.750	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12821	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112330	TGDR021	true	17.59927778	100.5675	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112388	TGDR021	true	19.53016667	98.95872222	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112070	TGDR021	true	14.87788889	98.8195	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-13136	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-13070	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2374	TGDR001	true	46.050	-121.933	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112132	TGDR021	true	17.82783333	97.98416667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-12877	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112313	TGDR021	true	17.59961111	100.5618056	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112204	TGDR021	true	14.03116667	102.5789444	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-1997	TGDR001	true	44.083	-123.167	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112543	TGDR021	true	17.22086111	100.4126389	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2306	TGDR001	true	47.683	-121.917	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-2241	TGDR001	true	48.817	-122.217	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-2167	TGDR001	true	44.750	-122.867	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12887	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2230	TGDR001	true	47.083	-122.233	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-2408	TGDR001	true	45.550	-122.400	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-1988	TGDR001	true	45.667	-122.717	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-2201	TGDR001	true	46.933	-122.600	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112251	TGDR021	true	14.38077778	105.12625	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR003-5091	TGDR003	true	35.16925	139.9909722	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR005-12931	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-12814	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR003-5014	TGDR003	true	35.16294444	140.1391667	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR021-112258	TGDR021	true	14.38888889	105.139	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2287	TGDR001	true	48.717	-122.200	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112247	TGDR021	true	14.38794444	105.1331944	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112463	TGDR021	true	16.50475	99.16852778	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2095	TGDR001	true	46.300	-122.783	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-13105	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112452	TGDR021	true	17.91652778	99.25027778	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112458	TGDR021	true	17.92272222	99.24216667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112088	TGDR021	true	14.40208333	99.07530556	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2369	TGDR001	true	47.200	-121.933	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112563	TGDR021	true	17.70261111	99.31730556	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-13007	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2008	TGDR001	true	44.417	-123.333	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-2255	TGDR001	true	47.117	-122.117	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112245	TGDR021	true	14.38963889	105.1368611	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112550	TGDR021	true	17.21261111	100.4225	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112298	TGDR021	true	17.28113889	103.4581667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112253	TGDR021	true	14.37752778	105.1261389	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112513	TGDR021	true	17.63708333	98.86366667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2202	TGDR001	true	47.200	-121.933	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-2106	TGDR001	true	45.467	-122.683	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12919	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-13003	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-12974	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-12983	TGDR005	true	-22.63111	-47.69056	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-12930	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-1965	TGDR001	true	47.050	-122.700	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12899	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2055	TGDR001	true	46.033	-122.300	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12891	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-12915	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112327	TGDR021	true	17.60069444	100.5705556	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2249	TGDR001	true	48.517	-122.050	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
